"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB091817TAWCSCB44D5BR1TR1I489"	4507	1396	48878	58231	8165	0	0	42790	0	12773	0	0	0	0	0	0	0	0	16516	0	7909	13009	0	0	0	0	12255	0	0	7768	0	0	0	0	15022	2479	0	0	0	0	4671	2536	0	0	24957	0	5320	2794	0	0	3148	1173	0	0	0	0	4645	0	0	1386	2553	0	0	862	0	0	3574	0	0	0	0	8010	0	0	7748	0	13807	16294	2858	0	0	9991	0	0	313	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	8628	0	0	0	1160	13635	53658	0	8046	4056	6950	45593	0	50833	6559	343	0	9151	0	5986	0	683	0	0	0	0	0	0
"SB091817TAWCSCB43CD27BR1TR1I498"	0	1	15538	26349	53926	8703	8437	32859	0	0	0	0	0	13570	2238	0	0	910	0	56994	3049	10658	0	383	1595	288	1467	0	0	2036	0	0	0	0	0	0	0	1241	0	3375	0	15744	0	0	9593	0	15055	335	5392	2374	0	14121	0	1649	0	316	861	0	0	0	2380	5981	0	0	2739	0	1741	0	1818	0	0	0	7267	528	0	3421	0	0	0	0	2101	36003	0	0	3405	34719	0	0	1172	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	501	0	44836	90458	51489	37422	15302	26999	0	73362	30590	0	0	6145	2025	0	2804	0	0	3906	187	0	0	0
"SB091817TAWCSCB42CD26BR1TR1I497"	27794	0	0	0	75379	0	0	28185	0	54526	0	6954	6121	0	274	0	579	10426	20398	0	0	0	0	996	0	10015	1751	0	0	0	0	0	0	39698	0	0	120	0	1370	2574	0	37744	5053	580	0	0	0	0	2072	646	0	0	0	0	0	2877	18994	0	0	0	14774	0	3652	13254	0	4993	0	7674	0	0	16	25364	1274	0	0	0	0	0	0	0	11511	12407	11017	0	0	22609	0	2405	0	0	239	0	613	21482	0	331	0	0	0	0	5241	0	0	0	0	0	47372	55160	10922	13750	83791	0	0	19182	0	3321	0	0	0	0	5591	4943	0	0	0	0	263	1077
"SB091817TAWCSCB33CD24BR1TR1I495"	1212	0	20767	21869	25615	9647	0	0	0	58094	0	6828	0	11764	3855	3255	0	0	1190	1205	32411	15843	0	0	2256	0	0	0	0	13775	0	18100	0	13173	6945	0	4509	0	0	6054	0	10035	0	1137	5121	0	0	7911	0	0	12321	0	454	0	11889	0	0	387	4336	0	7474	0	0	3505	0	3442	221	0	11214	0	0	27906	0	3458	0	0	0	0	469	0	6397	3780	0	260	0	0	0	1859	0	0	3226	0	0	3888	0	0	1276	1422	0	0	3667	884	75	1138	4259	492	34989	50571	67560	31039	23368	85361	0	21456	0	0	0	0	0	0	0	0	0	201	0	0	0	0
"SB091817TAWCSCB33CD5BR1TR1I490"	15285	2544	0	11545	78420	775	0	12100	0	38754	12897	5489	3230	6799	1476	0	0	8444	0	6266	0	0	0	0	10304	0	0	0	613	437	0	0	0	74796	11772	618	0	0	0	0	0	0	264	0	1051	1642	0	0	6237	0	0	2927	326	0	0	0	12475	0	6390	4739	10667	4850	0	0	1865	0	0	0	0	0	0	0	0	0	0	9091	0	3138	2478	0	1520	11953	0	0	11669	0	0	0	0	0	0	0	390	26437	0	0	0	0	0	0	10983	0	188	0	867	0	109	31718	26974	27189	30272	53383	0	0	0	0	5537	0	0	3954	0	0	0	0	0	0	0	0
"SB091817TAWCSCB32D10BR1TR1I494"	40474	0	46679	0	4377	363	7214	11335	23927	28279	21934	0	0	1856	1096	97	0	6164	0	0	0	6270	0	6757	3010	0	0	1839	2373	3474	0	16331	178	7363	0	0	0	0	0	0	0	0	1964	0	0	14085	5049	0	2451	0	6406	0	2897	0	0	29971	4543	0	0	2543	0	0	0	7003	48	0	0	3618	11234	0	5849	108931	0	0	1029	2962	0	0	0	0	0	27103	700	0	0	9694	0	531	0	0	0	0	0	0	0	0	12629	0	0	4076	9248	0	0	0	5252	0	8615	22538	10994	49738	27374	0	0	23023	20867	0	0	0	0	4858	0	0	479	0	0	2764	0	946
"SB091817TAWCSCB31D13BR1TR1I493"	25590	0	1728	0	25863	0	0	15916	0	0	23075	0	0	12128	0	0	526	0	22342	0	44618	680	0	2236	0	0	753	22286	0	0	4077	12440	0	9423	12426	0	0	0	0	10052	17601	31097	0	9059	0	3051	10430	5379	0	32	0	1523	1758	0	0	0	3417	1991	0	0	1005	5370	0	0	0	0	0	0	1747	0	0	24944	11229	0	0	0	21314	0	2651	0	1690	0	2415	0	0	17047	0	0	0	0	0	0	0	2251	0	0	1124	924	10125	0	0	0	0	0	0	0	0	28820	28963	58537	33909	17132	4576	0	24589	0	0	929	803	7228	0	570	2180	4843	0	0	3556	0
"SB091817TAWCSCB72D20BR1TR1I521"	0	0	0	23394	3356	0	0	60501	4822	996	18423	0	6256	14351	1563	0	0	990	10665	3422	0	28437	0	0	0	0	11318	2081	0	720	0	17319	0	0	9048	0	2619	0	0	2162	0	9465	0	1618	4318	5150	2780	0	1731	3923	0	0	275	0	0	0	0	155	0	0	1211	0	0	0	0	0	0	477	7873	0	0	82263	0	0	1314	1530	0	0	3402	0	0	0	0	0	5623	4091	0	0	0	0	0	0	378	15727	0	0	0	4447	0	0	0	0	0	0	5144	0	25708	26267	63842	176978	39271	56264	0	20351	710	1952	0	0	0	0	6362	0	167	0	2241	0	0	1970
"SB091817TAWCSCB51D33BR1TR1I500"	44742	0	12784	0	48558	28725	0	64479	18303	42527	2740	7148	14099	0	0	519	0	6538	28773	16855	229	19733	28219	0	0	10748	0	16202	0	4223	0	0	195	0	0	0	0	4316	276	517	0	0	26145	0	3468	0	2734	2333	2638	0	0	0	0	0	2747	8143	0	0	0	0	0	0	19238	12679	0	1240	8357	3822	0	0	714	26038	0	0	0	0	11603	1271	0	1739	0	0	0	0	1294	0	0	0	0	0	0	0	0	0	0	426	0	171	1827	0	0	0	0	0	0	0	17022	28749	4125	0	92655	62177	0	0	2661	17426	845	0	0	433	0	4475	0	266	0	6235	0	0
"SB091817TAWCSCB73D12BR1TR1I522"	14977	0	42477	40547	22788	0	5289	54274	0	26619	0	678	3232	38325	4741	4999	287	0	0	0	0	0	0	0	15	0	7464	21833	1187	192	0	0	236	0	0	0	9005	0	0	0	0	45811	1616	0	0	3031	0	0	0	2906	602	0	0	0	2693	0	0	0	4185	4965	2086	866	0	0	0	3060	0	0	2442	0	0	2918	8245	0	0	6464	22029	1127	0	0	3768	14604	2528	0	22910	0	0	2431	0	0	0	0	0	4658	0	4739	0	1112	3442	0	11110	5185	0	1362	0	1824	32480	86453	44553	308	54120	13126	22825	6670	0	0	0	0	0	0	1470	0	655	0	0	0	1819	0
