"OEU.1"	"OEU.2"	"OEU.3"	"OEU.4"	"OEU.5"	"OEU.6"	"OEU.7"	"OEU.8"	"OEU.9"	"OEU.10"	"OEU.11"	"OEU.12"	"OEU.13"	"OEU.14"	"OEU.15"	"OEU.16"	"OEU.17"	"OEU.18"	"OEU.19"	"OEU.20"	"OEU.21"	"OEU.22"	"OEU.23"	"OEU.24"	"OEU.25"	"OEU.26"	"OEU.27"	"OEU.28"	"OEU.29"	"OEU.30"	"OEU.31"	"OEU.32"	"OEU.33"	"OEU.34"	"OEU.35"	"OEU.36"	"OEU.37"	"OEU.38"	"OEU.39"	"OEU.40"	"OEU.41"	"OEU.42"	"OEU.43"	"OEU.44"	"OEU.45"	"OEU.46"	"OEU.47"	"OEU.48"	"OEU.49"	"OEU.50"	"OEU.51"	"OEU.52"	"OEU.53"	"OEU.54"	"OEU.55"	"OEU.56"	"OEU.57"	"OEU.58"	"OEU.59"	"OEU.60"	"OEU.61"	"OEU.62"	"OEU.63"	"OEU.64"	"OEU.65"	"OEU.66"	"OEU.67"	"OEU.68"	"OEU.69"	"OEU.70"	"OEU.71"	"OEU.72"	"OEU.73"	"OEU.74"	"OEU.75"	"OEU.76"	"OEU.77"	"OEU.78"	"OEU.79"	"OEU.80"	"OEU.81"	"OEU.82"	"OEU.83"	"OEU.84"	"OEU.85"	"OEU.86"	"OEU.87"	"OEU.88"	"OEU.89"	"OEU.90"	"OEU.91"	"OEU.92"	"OEU.93"	"OEU.94"	"OEU.95"	"OEU.96"	"OEU.97"	"OEU.98"	"OEU.99"	"OEU.100"	"OEU.101"	"OEU.102"	"OEU.103"	"OEU.104"	"OEU.105"	"OEU.106"	"OEU.107"	"OEU.108"	"OEU.109"	"OEU.110"	"OEU.111"	"OEU.112"	"OEU.113"	"OEU.114"	"OEU.115"	"OEU.116"	"OEU.117"	"OEU.118"	"OEU.119"	"OEU.120"	"OEU.121"	"OEU.122"	"OEU.123"	"OEU.124"	"OEU.125"	"OEU.126"	"OEU.127"	"OEU.128"
"SB082817TAWCSCB44D5BR1TR1I455"	3315	0	30825	331	35134	17567	2983	22539	1326	38780	2320	28505	2983	2983	994	331	331	3977	11269	12595	6961	0	4309	0	663	2320	0	331	0	663	331	1989	0	1657	2983	0	4972	331	0	663	0	19556	0	331	0	3646	663	4972	0	2983	2983	0	0	3315	331	331	0	663	0	0	663	1326	5635	13921	331	7292	4972	331	1326	0	663	16573	0	0	0	0	331	663	663	331	2320	8949	1326	0	0	29500	0	0	0	0	0	663	0	1657	0	994	331	663	0	0	10938	0	0	0	0	0	44415	26516	65297	33477	13258	8618	4972	26516	3646	10275	2652	1657	0	0	0	1326	0	0	331	0	0	0
"SB082817TAWCSCB22D11BR2TR1I458"	2320	0	28837	994	3646	60988	0	663	0	663	0	71263	45409	3646	6629	663	0	0	3315	0	0	0	0	663	994	0	0	0	0	54359	22539	0	0	0	0	0	9281	331	0	663	0	86841	0	0	0	0	0	18230	0	2652	0	0	0	0	0	0	0	0	0	0	0	2983	1989	58336	663	663	4640	0	6961	0	0	0	0	0	0	0	1657	0	0	0	0	9612	0	0	0	13921	0	0	0	0	0	0	0	0	663	0	6629	331	0	0	6298	0	0	0	0	0	21213	994	81206	10938	71926	2652	3646	3315	0	663	0	0	331	0	0	0	0	0	0	0	0	0
"SB082817TAWCSCB63D10BR1TR1I483"	146503	0	91813	11601	663	0	10275	2652	0	9944	9281	9281	0	7955	0	0	0	331	25522	331	2320	0	663	0	0	331	1657	12595	0	0	0	31488	0	331	13258	0	0	0	0	9612	27842	1657	0	0	2320	0	331	331	0	0	0	0	1989	0	0	27179	0	0	0	0	0	0	331	4640	0	994	0	1326	0	0	0	331	14253	0	663	0	21545	0	1657	0	331	23865	994	994	4309	3977	0	0	0	1657	0	0	0	663	4640	0	0	2320	0	0	994	331	0	0	331	1326	48724	19224	51044	11601	2983	34471	2652	34471	663	2983	663	994	0	0	994	3315	7955	8618	2652	6298	0	0
"SB082817TAWCSCB32D10BR1TR1I460"	5303	0	29831	4972	324163	8618	6961	6298	0	1657	1326	28174	663	7292	37786	0	663	0	12927	663	663	0	2652	0	0	663	0	994	663	0	0	3977	0	2320	331	0	4972	0	0	994	0	5966	2983	1326	0	331	663	12595	2652	1989	331	0	0	0	0	0	331	43752	0	1989	0	1326	44084	1989	994	7955	8618	0	2983	331	0	9281	0	0	0	0	0	15578	2652	0	0	2320	0	0	331	31157	0	0	0	0	331	0	1657	0	0	0	1657	0	0	0	4309	0	0	0	331	0	9944	8618	64965	8286	1989	2320	1657	17567	663	3977	2983	0	0	0	0	0	0	0	0	0	0	0
"SB082817TAWCSCB63D10BR1TR1I474"	103745	0	69274	4972	331	2652	2320	1326	0	62976	0	22539	0	2320	0	0	0	331	29168	0	0	0	331	0	0	2983	0	7292	0	0	0	23533	0	0	1326	663	994	663	0	7623	1989	7623	0	0	0	0	0	2320	0	663	0	0	994	0	0	1989	0	0	0	0	0	663	331	3646	663	1657	331	0	994	0	0	331	2320	0	0	0	8618	0	331	0	0	15910	0	663	1657	8949	0	0	0	0	331	0	0	663	331	0	0	0	0	0	5635	0	0	0	994	0	44746	18893	73252	22539	11601	25853	6629	42758	5966	10607	2652	4309	0	0	0	0	0	3315	0	663	0	0
"SB082817TAWCSCB44D31BR1TR1I465"	96122	0	65960	97116	63308	1989	2320	2652	0	11269	331	16573	0	44415	1989	0	0	0	31157	0	0	0	0	0	0	994	0	4972	331	0	0	14584	0	0	331	994	0	0	0	11601	663	2652	331	0	0	0	0	994	0	0	0	0	1326	0	0	6629	331	4309	0	331	0	331	10938	4640	0	994	1326	0	0	0	0	0	331	0	0	0	5635	11601	1657	331	0	22207	994	0	331	4309	0	0	0	331	663	994	0	0	663	0	0	331	0	0	1326	0	0	0	663	0	52038	17899	43089	11269	15578	30825	8949	29168	1657	0	663	2320	0	0	0	1989	0	3977	0	0	0	0
"SB082817TAWCSCB31D13BR1TR1I459"	3646	0	41100	4309	239311	20882	2320	1326	0	994	0	57010	3977	6961	27842	331	0	0	5303	0	0	331	331	663	331	663	0	0	663	6298	1989	1989	0	0	0	0	3977	663	0	663	0	22870	331	1326	0	0	331	26848	663	11932	0	0	0	0	0	663	0	16904	0	1657	0	331	37123	7292	0	13921	9612	0	8949	331	0	2652	0	0	0	0	0	4309	994	663	0	6298	331	0	0	42758	0	0	0	0	331	0	3977	0	0	0	4309	0	0	0	8949	0	0	0	0	0	22870	1326	112032	10275	2320	0	5966	7292	331	1326	0	0	331	0	0	331	0	0	0	0	0	0
"SB082817TAWCSCB62D9BR1TR1I473"	68280	0	55022	2652	663	2320	5966	7623	663	57342	2320	19224	0	4972	0	663	0	994	22870	2320	2652	0	3977	331	0	1989	0	6629	0	331	331	16904	0	1326	994	663	331	331	0	7623	1326	9944	0	663	331	331	1326	994	0	663	331	0	1326	331	331	331	0	0	0	0	0	663	1326	4640	1326	2983	663	0	3315	0	0	6298	3315	0	0	0	5966	0	663	663	0	16241	994	1989	994	10607	0	0	0	0	0	0	331	0	331	0	331	331	0	331	3977	331	0	0	1326	1326	67285	17236	52370	19224	17236	28837	9281	27179	5635	11932	3315	4640	0	0	331	331	0	1989	0	0	0	0
"SB082817TAWCSCB62D9BR1TR1I482"	134902	0	72257	11269	0	1989	0	1657	0	18893	9944	11601	0	6961	0	0	0	0	19556	0	2652	0	0	0	0	663	3315	21876	0	0	0	19224	0	0	15247	994	0	0	0	11932	30825	663	0	0	5303	0	0	331	0	0	0	0	2320	0	994	19887	0	0	331	0	0	0	994	7292	994	331	0	331	663	0	0	0	9281	0	1657	0	24196	0	663	331	663	28174	0	1989	4309	2983	0	0	0	994	331	0	0	0	2652	0	0	2983	0	994	994	331	0	0	0	1657	51707	12264	33146	10607	17567	47398	2652	24859	663	2983	663	331	0	0	1326	3646	6629	6961	3977	2983	0	0
"SB082817TAWCSCB42CD26BR1TR1I463"	55353	0	71594	67948	165065	4309	2652	1657	0	2983	663	24528	0	38449	7955	0	0	0	28174	331	0	0	0	0	0	663	331	2652	994	0	0	10938	0	0	331	331	331	331	0	6961	0	2652	331	0	0	0	331	4309	331	331	0	0	0	0	0	331	331	15247	0	331	0	331	19556	4309	0	1657	5303	0	994	331	0	663	0	0	0	0	2320	22870	2320	331	0	13258	1657	331	0	12595	0	0	0	331	994	1989	331	0	663	0	0	0	0	0	2320	331	0	0	331	0	32814	9281	64302	8286	13258	13921	11932	25522	994	1989	2320	1326	0	0	663	331	0	663	0	0	0	0
"SB082817TAWCSCB54D25BR2TR1I480"	136228	0	81869	25853	331	663	0	0	0	6298	10607	5635	0	12927	0	0	0	0	31157	331	1326	0	331	0	0	1326	7623	19556	0	0	0	17567	0	0	17567	0	0	0	0	14253	35466	1989	0	0	3315	0	0	994	0	0	0	0	1326	0	0	16241	0	0	0	0	0	0	0	5966	331	331	0	0	0	0	0	0	11601	0	3646	0	31820	0	994	663	0	30494	994	0	4640	2652	331	0	0	1989	663	0	0	663	3315	0	0	4972	994	994	663	0	0	0	0	2652	51707	15910	39112	8618	13590	47398	3977	30162	1326	1326	663	663	0	663	1657	1989	7292	10607	5635	3977	0	0
"SB082817TAWCSCB43CD27BR1TR1I464"	59662	0	59330	59993	177660	3977	0	1326	0	3977	0	17567	0	44084	10607	0	331	0	25853	0	0	0	0	0	0	3315	0	2983	663	0	0	13258	0	0	0	0	0	0	0	6961	331	3315	331	0	0	0	0	2652	663	331	0	0	0	0	0	994	994	16241	0	663	0	0	28174	4640	331	2652	4640	0	1989	331	0	0	0	0	663	0	1989	16573	2652	1326	0	11601	331	0	0	13921	0	0	0	0	0	1657	663	331	331	331	0	663	0	0	3977	663	0	331	0	0	29831	6298	63971	13921	11269	7955	8286	33808	331	1326	1326	0	0	0	0	663	0	663	0	0	0	0
"SB082817TAWCSCB53D5BR1TR1I454"	43752	0	60325	5966	1657	8949	3646	2983	0	35134	0	34803	0	5635	0	0	0	0	15578	331	0	0	0	0	0	1657	0	5635	0	0	0	13590	0	0	0	0	0	994	0	11932	0	14584	0	0	0	0	0	1989	0	331	0	0	663	17899	0	1326	0	0	0	0	0	331	1657	5635	0	7292	1326	0	663	0	0	0	0	0	994	0	663	331	1326	994	0	14915	0	331	0	9281	0	0	0	0	331	331	0	0	994	1657	0	0	0	0	7292	0	0	0	2983	0	95791	16573	70931	35797	23202	22539	6961	36460	2652	4640	3646	6629	0	0	0	1326	0	331	0	0	0	0
"SB082817TAWCSCB33CD24BR1TR1I461"	7292	0	31820	20882	442824	5966	0	0	0	1326	0	18893	663	8949	31820	331	1657	0	12927	331	0	0	0	0	0	1989	331	331	663	0	0	2652	0	0	0	0	1657	331	0	3315	0	1989	0	331	0	0	0	2320	1326	663	0	0	0	0	0	1326	0	43421	0	0	0	331	41100	4972	0	4972	6629	0	1989	0	0	994	0	0	0	0	0	15578	1989	331	0	8618	0	0	0	9944	0	0	0	0	331	994	2320	331	331	331	0	0	0	0	3977	0	0	0	0	0	22870	2652	30825	5303	3646	2652	2320	20550	331	1326	1989	994	0	0	0	0	0	0	0	0	0	0
"SB082817TAWCSCB33CD5BR1TR1I456"	0	0	15578	0	8286	27179	1657	331	331	8286	0	41432	37123	0	0	10938	22207	0	1657	5635	0	0	994	331	0	0	0	0	0	18893	3646	0	0	0	0	0	34140	3315	0	0	0	37454	0	1989	0	0	0	16573	0	16904	0	0	0	1657	0	0	0	0	0	0	663	1657	1989	7955	0	14915	2320	0	9281	0	0	1326	0	0	331	0	0	0	0	0	0	4640	0	0	0	31820	0	0	0	0	0	0	0	0	0	0	0	331	0	0	34140	0	0	0	331	0	15578	1989	56347	14584	6629	0	1326	4640	0	14253	0	0	0	0	0	0	0	0	0	0	0	0
"SB082817TAWCSCB51D33BR1TR1I466"	52701	1657	29168	65628	362280	331	0	0	0	5303	331	4972	0	87504	4640	0	0	0	21876	0	0	0	0	0	0	994	0	6298	0	0	0	1326	0	0	0	2652	0	0	0	10938	0	331	2652	0	331	0	0	0	3315	0	0	0	0	0	0	1326	0	38780	0	19224	0	0	20882	0	663	663	1989	0	0	331	0	0	0	0	0	0	8949	6629	331	663	0	10938	0	0	0	4640	0	0	0	0	331	0	0	0	331	663	0	994	0	331	331	331	0	0	1657	994	13921	3977	20219	1989	25522	2320	4972	15247	663	331	663	1326	0	0	0	663	0	331	0	0	0	0
"SB091817TAWCSCB53D25BR2TR1I503"	132582	0	75903	7955	331	2652	0	1657	0	12595	5635	6629	0	8618	0	0	0	0	20219	0	331	0	331	0	0	1989	5303	17899	1326	0	0	29831	0	0	17236	331	0	0	0	9944	19887	1989	0	0	994	0	0	0	0	0	0	0	994	0	0	18561	0	0	0	0	0	0	331	8618	663	0	0	663	0	0	331	331	6298	0	331	0	26516	0	331	0	994	23202	994	1326	4640	3977	2320	0	0	1657	663	994	0	331	2983	0	0	8286	0	663	331	1326	0	0	0	0	60656	17567	44415	8949	14253	38449	5303	33808	2320	994	1326	331	0	2320	331	4309	17567	17899	4972	2652	0	0
"SB091817TAWCSCB63D10BR1TR1I518"	120650	0	50050	5635	0	994	0	0	0	28505	11601	4972	0	1657	0	331	0	1989	11932	994	1989	0	1326	0	0	1989	5303	22207	663	0	0	33146	0	0	13258	0	0	0	0	6961	25191	1657	331	0	4640	0	0	0	0	0	0	0	2652	0	663	19224	0	0	663	0	0	994	0	5303	331	331	0	331	0	0	0	0	12264	0	2983	0	22539	0	331	0	331	22539	994	1657	4309	1989	0	0	0	331	331	0	0	663	2652	0	0	5303	0	0	663	331	0	0	331	1657	64634	18893	36460	14584	13921	51707	3977	48392	5966	5635	0	1657	0	994	1657	4309	17899	10938	5303	6298	0	0
"SB091817TAWCSCB63D10BR1TR1I508"	75240	0	38780	1326	0	4640	0	2320	0	49387	663	13258	0	4640	0	331	0	331	12927	2983	663	0	994	0	0	4972	331	10275	0	0	1657	8949	0	0	2320	0	1989	331	0	4972	2983	11601	0	0	0	0	0	663	0	0	0	0	1989	0	0	663	331	0	0	0	0	2320	331	9612	1657	1657	0	0	1326	0	0	331	2652	0	994	0	11932	0	663	0	0	13921	0	2320	0	3646	3646	0	0	0	1326	0	0	1657	0	0	0	331	0	663	3646	0	0	0	331	663	75572	20882	23202	25853	129267	50713	8618	37123	10275	7955	1326	2320	0	0	1326	0	663	331	0	0	0	0
"SB091817TAWCSCB72D20BR1TR1I511"	86841	0	56347	2652	0	3315	0	2983	0	78223	2983	8286	0	4972	0	663	0	0	15910	331	663	0	0	0	0	2983	663	10938	0	0	0	24196	0	0	2320	331	1989	994	0	7955	7955	2652	0	0	0	0	0	663	0	0	0	0	2983	0	0	331	0	0	0	0	0	331	0	9612	994	1326	0	0	0	0	0	0	7623	0	994	0	9944	0	331	0	0	16573	0	1989	994	2983	331	0	0	0	1657	0	0	663	0	0	0	331	0	0	2652	0	0	0	663	0	89824	22207	23865	23202	16241	45741	7623	51376	11601	7955	1657	3977	0	0	2652	0	5635	5303	663	0	0	0
"SB091817TAWCSCB62D9BR1TR1I517"	116009	0	42758	4309	0	1326	2320	1989	0	27842	10275	3977	0	4640	0	0	0	331	7292	663	331	0	663	0	0	3315	7292	20219	331	0	331	8286	0	0	23202	2983	331	0	0	12927	19556	1326	994	0	5303	0	0	0	0	0	0	0	1326	0	1989	17236	0	0	994	0	0	331	0	5635	994	663	0	2320	331	0	331	0	4309	0	4309	0	16573	0	0	0	0	19887	0	2983	2652	1989	1657	0	0	331	663	0	0	663	3315	0	0	7292	0	2652	663	0	0	0	663	663	58005	17899	13258	7292	95128	43089	7292	31157	7623	2983	331	331	0	994	0	1989	23202	11601	9281	6629	0	0
"SB091817TAWCSCB62D9BR1TR1I507"	85515	0	58668	2320	0	2983	0	331	0	81869	331	9612	0	1326	0	0	0	0	17236	2320	0	0	0	0	0	7292	0	4972	0	0	0	27179	0	0	1326	0	994	1657	0	3646	1657	8286	0	0	0	0	0	331	0	0	0	0	2320	0	0	2320	0	0	0	0	0	1326	331	10275	1657	1657	0	0	331	0	0	663	994	0	0	0	5303	0	663	0	0	16241	663	2652	0	8286	1326	0	0	0	994	0	0	0	1326	0	0	0	0	0	4640	0	0	0	1326	663	76898	21213	51044	33808	12927	38117	9612	43752	8949	9944	1657	5635	0	663	994	0	1326	1657	0	0	0	0
"SB091817TAWCSCB71D20BR1TR1I520"	126284	0	61651	2320	0	1657	10275	331	0	22207	7955	4972	0	6298	0	0	0	663	15578	663	1657	0	331	0	0	2320	3646	18561	0	0	0	29500	0	0	13258	663	663	0	0	7623	26516	1326	331	0	1657	0	0	0	0	0	0	0	2983	0	1657	49055	331	0	994	0	0	994	0	4972	331	0	0	0	0	0	0	0	5635	0	663	0	18561	0	331	0	331	18230	1989	994	2652	1989	1657	0	0	331	1326	0	0	663	7623	0	0	5303	0	331	0	0	0	0	0	994	65297	19887	28837	11269	13258	49055	4309	32151	1326	1657	0	663	0	2320	2652	5635	13258	12927	4309	8618	0	0
"SB091817TAWCSCB71D20BR1TR1I510"	125621	0	55022	5635	0	2320	0	1989	0	49387	663	4972	0	2983	0	1657	0	0	14584	3315	0	0	331	0	0	1657	1326	10938	0	0	0	29831	0	0	2983	0	2320	0	0	7955	9612	2320	0	0	0	0	0	994	0	0	0	0	2320	0	0	2320	0	0	0	0	0	0	0	6961	331	663	0	0	0	0	0	0	2652	0	663	0	13921	0	331	0	0	17567	0	1657	994	7292	0	0	0	0	0	0	0	0	0	0	0	331	0	0	994	0	0	0	0	0	63308	28174	57673	31488	16904	41763	6961	41100	6298	6629	331	3315	0	331	3646	663	5966	994	331	0	0	0
"SB091817TAWCSCB54D25BR2TR1I505"	36792	0	21876	663	0	3646	152801	1657	0	47730	0	12595	0	5966	0	1326	0	0	6961	1657	0	0	0	0	0	5966	1657	7292	0	0	0	0	0	0	0	0	0	0	0	2652	663	10938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6298	0	10607	331	2320	0	0	0	0	0	0	0	0	0	0	663	0	0	0	0	11601	0	0	0	8618	1657	0	0	0	663	0	0	0	0	0	0	0	0	0	2652	0	0	0	0	0	40769	5303	20550	12264	98442	27842	4972	23202	4972	3977	1657	0	0	0	0	0	331	0	0	0	0	0
"SB091817TAWCSCB53D5BR1TR1I488"	38117	0	33808	1326	0	17567	30162	3646	0	88167	0	25522	331	994	0	994	0	331	15247	663	331	0	331	0	0	2983	0	3315	0	0	994	10607	0	0	663	0	2652	1657	0	2983	331	13258	0	994	0	0	0	3977	0	0	0	0	663	0	0	1326	0	0	0	0	0	2983	0	4972	6298	8949	663	0	663	0	0	663	331	0	331	0	2320	0	0	0	0	10275	331	2320	331	15578	0	0	0	0	994	331	0	0	0	0	0	0	0	331	8949	0	0	0	663	994	79218	10607	39112	20550	11932	22539	9281	33808	12927	19556	1657	4640	0	0	663	331	663	0	0	0	0	0
"SB091817TAWCSCB22D11BR2TR1I492"	19887	0	48061	2652	1326	55022	2320	2652	1326	0	0	52370	7955	14915	4640	0	0	0	8949	0	0	1326	1326	1989	331	331	0	2320	0	14915	21213	331	0	0	0	331	1326	1326	0	2320	0	55684	0	0	0	0	0	4309	0	1657	0	0	0	0	0	1326	0	0	0	0	0	663	4972	48392	1657	7292	13258	0	11269	0	0	0	0	0	1989	0	1326	663	331	994	0	14584	0	1326	994	5635	331	0	3977	0	0	331	0	0	994	0	29831	0	331	0	3646	0	0	0	0	0	45741	5303	40438	23202	82864	5966	4309	6298	0	0	0	0	1326	0	0	0	0	0	0	0	0	0
"SB091817TAWCSCB44D31BR1TR1I499"	120650	0	75240	5966	0	2320	1989	331	0	6629	8618	10607	0	27511	0	0	0	994	24196	331	0	0	0	0	0	1326	9612	24859	1657	0	0	10607	0	0	8618	331	0	331	0	12595	18893	2320	331	0	1326	0	0	331	0	0	0	0	331	0	0	8286	0	0	0	0	0	994	1326	17899	0	331	0	994	0	0	0	994	7292	0	1326	0	29500	0	663	0	663	25522	994	4972	1657	2320	6961	0	0	2320	1326	663	0	0	2320	0	0	9944	0	331	331	663	0	0	663	0	67617	17567	26516	9944	26185	54359	6961	34471	663	331	331	1326	0	0	1326	1989	15578	15910	2320	1326	0	0
"SB091817TAWCSCB44D5BR1TR1I489"	36460	0	43089	0	663	31157	10938	4640	1326	3315	0	30162	0	3977	0	0	0	0	3977	0	0	0	994	0	0	331	0	4309	0	0	1326	331	0	0	663	0	994	663	0	19224	331	15578	0	663	0	0	1326	994	0	0	0	0	0	331	0	0	0	0	0	0	663	331	1989	11932	1326	8286	1657	0	5303	0	0	1326	663	0	663	0	3646	0	331	663	0	16573	0	3977	663	14584	0	0	4972	0	0	0	0	0	0	0	0	0	0	0	3315	0	0	0	0	0	85847	7292	45409	27842	87173	14915	5303	8286	663	0	331	0	0	0	0	0	0	0	0	0	0	0
"SB091817TAWCSCB43CD27BR1TR1I498"	159098	0	72257	4972	1326	2320	663	994	0	5303	2652	12595	0	54027	331	0	0	331	32151	331	1326	0	331	0	0	2652	3315	10275	1657	0	0	34140	0	0	4640	0	663	331	0	8618	13258	2320	0	0	331	0	0	1657	0	0	0	0	0	0	331	6629	331	0	331	0	0	0	1989	19224	0	331	0	994	0	0	0	0	6298	0	663	0	15910	0	331	0	2320	23202	663	1657	331	7955	6298	0	663	1657	1657	0	0	0	1326	0	0	6298	0	663	663	663	0	0	663	1657	41432	23865	52701	9612	17899	34471	4972	35466	994	1989	663	331	0	331	1989	3977	9944	10607	994	331	0	0
"SB091817TAWCSCB42CD26BR1TR1I497"	104740	0	69606	5966	331	1326	0	2320	0	8618	3977	7292	0	60988	994	0	0	331	36460	994	994	0	331	0	0	3977	3646	8949	5303	0	0	29500	0	331	4972	663	0	0	0	13590	9944	2652	0	0	331	0	0	1657	0	0	0	0	994	0	0	2652	331	331	0	0	331	0	1657	27511	1989	1326	331	331	1326	0	0	331	4640	0	1657	0	15578	663	0	0	994	26516	1657	1326	1326	10275	6629	0	0	1326	1657	994	0	0	994	0	0	4640	0	0	994	1326	0	0	331	331	43089	19556	54690	14253	14915	26185	6298	41432	663	0	994	0	0	0	2320	2320	8618	8618	994	331	0	0
"SB091817TAWCSCB33CD24BR1TR1I495"	86841	0	60656	13258	5635	4972	331	1326	0	1326	663	20219	0	31157	18561	0	0	0	62645	663	0	0	331	0	0	3977	2652	4640	2320	0	0	7623	0	0	1657	0	0	0	0	16904	1657	6629	0	0	0	0	0	3977	0	0	0	0	331	0	0	994	1989	663	0	0	331	663	11269	38780	1989	5303	13258	0	1657	0	0	331	1989	0	663	0	8286	6629	1326	663	0	24528	994	0	0	13921	1657	0	1326	0	5303	1326	0	0	331	0	0	2652	0	0	994	994	0	663	0	331	56016	8949	55353	14915	11601	19556	11932	37454	331	0	994	0	0	0	1326	331	2320	2983	0	0	0	0
"SB091817TAWCSCB33CD5BR1TR1I490"	12595	0	60656	2320	331	38780	663	994	331	331	0	55684	994	2652	331	0	0	0	11269	331	0	0	3646	0	0	663	0	994	0	1657	331	2320	0	0	0	0	3315	331	0	2983	663	29168	0	663	0	0	0	11932	0	331	0	0	0	0	0	0	0	0	0	0	331	994	1989	10275	331	17567	6298	0	7955	0	0	1989	0	0	331	0	2652	331	663	0	0	12264	0	663	0	25522	0	0	1326	0	0	331	0	0	0	0	331	663	0	0	4309	0	0	0	0	0	44415	8286	141531	47067	6961	2320	6298	12595	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SB091817TAWCSCB32D10BR1TR1I494"	45409	0	60325	9612	4640	19556	1326	3315	0	0	0	28837	0	18230	20219	0	0	0	37123	331	663	0	1657	0	0	994	663	7623	0	0	0	7292	0	0	0	0	331	0	0	15578	994	11601	0	0	0	0	0	5966	331	331	0	0	0	0	0	994	0	0	0	0	331	1657	12264	45078	331	7955	24528	0	10938	663	0	0	994	0	1326	0	1657	6961	0	663	0	31820	663	663	0	19556	331	0	994	0	1326	1989	0	0	663	0	2983	1989	0	0	663	331	0	0	0	0	54359	6298	56679	24528	8949	13921	8618	31820	0	0	331	0	663	0	663	1326	0	1989	0	0	0	0
"SB091817TAWCSCB31D13BR1TR1I493"	28505	0	59993	5303	331	33146	5303	2983	0	0	0	47067	663	8949	9944	663	0	0	22539	331	0	0	4309	0	0	663	331	4640	0	0	663	1326	0	0	0	0	0	331	0	8618	0	19224	0	0	0	0	0	4972	0	663	0	0	0	0	0	1326	663	0	0	0	0	331	10938	31488	0	11269	28174	0	16241	0	0	0	0	0	331	0	1657	1989	0	0	0	24528	331	331	0	10938	0	0	3315	0	663	1326	0	0	331	0	4309	663	0	0	994	0	0	0	0	0	53364	6961	65297	40769	15910	12595	10938	21213	0	0	663	0	331	0	0	0	0	331	0	0	0	0
"SB091817TAWCSCB72D20BR1TR1I521"	117004	0	39775	13921	0	0	0	0	0	10938	26848	0	0	331	0	1657	0	1326	6629	0	2320	0	331	0	0	331	3646	29168	0	0	0	20219	0	0	50381	0	0	0	0	3646	40438	0	0	0	9944	0	331	0	0	0	0	0	3315	0	994	34803	0	0	331	0	0	331	0	331	0	0	0	6961	0	0	0	0	24528	0	4640	0	22207	0	0	0	1989	20219	2320	0	7292	1989	0	0	0	0	663	0	0	1657	9612	0	0	5966	0	0	0	331	0	0	331	994	56679	8286	13258	3977	9944	60325	1326	17567	2652	994	1657	1326	0	1989	1657	994	39443	18230	7292	28837	0	0
"SB091817TAWCSCB51D33BR1TR1I500"	134902	0	67948	9281	663	0	0	1326	0	8949	5635	8949	0	20882	331	0	0	0	19556	331	994	0	0	0	0	2983	5303	19556	994	0	0	23865	0	0	9281	331	0	0	0	8286	22870	2320	0	0	1326	0	0	663	0	0	0	0	1657	0	0	12595	331	0	0	0	0	0	994	14253	663	331	0	1326	663	0	0	0	4309	0	994	0	24528	0	0	0	0	21545	2320	994	2652	3977	5966	0	0	1326	1326	1657	0	0	3315	0	0	8949	0	331	663	1657	0	0	0	994	61651	20550	40769	10275	21213	59993	5966	30825	1326	1326	0	0	0	1657	1657	7292	17567	14253	2652	331	0	0
"SB091817TAWCSCB73D12BR1TR1I522"	97779	0	28837	2983	0	1657	1657	1326	0	20550	20882	2652	0	1326	0	0	0	0	5966	994	4640	0	2983	0	0	663	4640	23533	0	0	0	9612	0	331	31157	663	331	0	0	6629	42426	663	0	0	12595	0	331	0	331	0	0	331	1326	0	6298	8949	0	0	1989	0	0	994	0	1989	0	0	0	5635	0	0	1657	0	7292	0	11601	0	22539	0	0	0	0	20550	331	994	6298	1326	1326	0	663	331	994	0	0	1657	1989	0	0	7955	663	4309	331	0	0	0	0	1989	52038	15578	10275	3315	81538	48724	1326	18561	3646	2320	0	1989	0	1657	331	0	37454	12264	11269	5635	0	0
