	methanotrophy	acetoclastic_methanogenesis	methanogenesis_by_disproportionation_of_methyl_groups	methanogenesis_using_formate	methanogenesis_by_CO2_reduction_with_H2	methanogenesis_by_reduction_of_methyl_compounds_with_H2	hydrogenotrophic_methanogenesis	methanogenesis	methanol_oxidation	methylotrophy	aerobic_ammonia_oxidation	aerobic_nitrite_oxidation	nitrification	sulfate_respiration	sulfur_respiration	dark_sulfite_oxidation	sulfite_respiration	thiosulfate_respiration	respiration_of_sulfur_compounds	arsenate_detoxification	arsenate_respiration	dissimilatory_arsenate_reduction	arsenite_oxidation_detoxification	arsenite_oxidation_energy_yielding	dissimilatory_arsenite_oxidation	anammox	nitrate_denitrification	nitrite_denitrification	nitrous_oxide_denitrification	denitrification	chitinolysis	knallgas_bacteria	dark_hydrogen_oxidation	nitrogen_fixation	nitrate_ammonification	nitrite_ammonification	nitrite_respiration	cellulolysis	xylanolysis	dark_sulfide_oxidation	dark_sulfur_oxidation	dark_thiosulfate_oxidation	dark_oxidation_of_sulfur_compounds	manganese_oxidation	manganese_respiration	ligninolysis	fermentation	aerobic_chemoheterotrophy	invertebrate_parasites	human_pathogens_septicemia	human_pathogens_pneumonia	human_pathogens_nosocomia	human_pathogens_meningitis	human_pathogens_gastroenteritis	human_pathogens_diarrhea	human_pathogens_all	fish_parasites	human_gut	mammal_gut	animal_parasites_or_symbionts	plant_pathogen	oil_bioremediation	aromatic_hydrocarbon_degradation	aromatic_compound_degradation	aliphatic_non_methane_hydrocarbon_degradation	hydrocarbon_degradation	dark_iron_oxidation	iron_respiration	nitrate_respiration	nitrate_reduction	nitrogen_respiration	fumarate_respiration	intracellular_parasites	chlorate_reducers	predatory_or_exoparasitic	chloroplasts	cyanobacteria	anoxygenic_photoautotrophy_H2_oxidizing	anoxygenic_photoautotrophy_S_oxidizing	anoxygenic_photoautotrophy_Fe_oxidizing	anoxygenic_photoautotrophy	oxygenic_photoautotrophy	photoautotrophy	aerobic_anoxygenic_phototrophy	photoheterotrophy	phototrophy	plastic_degradation	ureolysis	reductive_acetogenesis	chemoheterotrophy	harmful_algae
SB071017TAWCSCB44D31BR1TR1I397	0.0	0.0	0.0	0.0	186.3238308179616	0.0	186.3238308179616	186.3238308179616	107788.3361281908	107788.3361281908	106204.58356623811	0.0	106204.58356623811	69778.27464132663	791.8762809763368	0.0	1211.1049003167507	791.8762809763368	70570.15092230297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1211.1049003167507	1211.1049003167507	1211.1049003167507	1211.1049003167507	0.0	0.0	931.619154089808	3726.476616359232	0.0	0.0	1211.1049003167507	0.0	0.0	4005.9623625861745	0.0	186.3238308179616	12996.087199552823	0.0	0.0	0.0	16582.820942798586	495388.4851872554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	931.619154089808	0.0	0.0	0.0	1583.7525619526737	0.0	0.0	0.0	1211.1049003167507	52683.06316377864	52683.06316377864	3586.733743245761	0.0	8990.124836966648	11319.172722191168	8990.124836966648	0.0	13275.572945779764	326.06670393143287	9129.86771008012	17654.182970001864	117104.52766908887	0.0	46674.119619899386	0.0	46674.11961989938	117104.52766908887	163778.64728898826	0.0	791.8762809763368	164570.52356996457	0.0	605.5524501583752	0.0	608533.6314514626	0.0
SB071017TAWCSCB51D33BR1TR1I398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95251.73263073487	95251.73263073487	76235.75233403975	0.0	76235.75233403975	26691.104874276876	0.0	0.0	0.0	0.0	26691.104874276876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3780.2852397044508	0.0	0.0	0.0	0.0	0.0	3322.0688470130017	0.0	0.0	6815.9688412852975	0.0	0.0	0.0	7331.462283063177	614697.2907955782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.9393436050175	0.0	0.0	0.0	687.3245890371728	0.0	0.0	0.0	0.0	55787.84581018386	55787.84581018386	3665.7311415315885	0.0	6987.79998854459	12887.336044446989	6987.79998854459	0.0	14491.093418867062	0.0	6014.090154075262	17698.6081677072	121828.28340683888	0.0	19760.581934818718	0.0	19760.581934818718	121828.28340683888	141588.8653416576	0.0	687.3245890371728	142276.18993069476	0.0	343.6622945185864	0.0	710292.6857208316	0.0
SB071017TAWCSCB31D13BR1TR1I391	4422.226494904826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157085.1759277062	161507.40242261102	19227.071716977505	2499.5193232070756	21726.59104018458	28648.336858296483	7883.099403960777	0.0	1922.7071716977505	20188.425302826377	48836.76216112287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8075.370121130552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11728.513747356277	317823.4954816381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538.1657373582002	0.0	0.0	0.0	7114.016535281677	0.0	0.0	0.0	0.0	12882.138050374928	17304.364545279754	3653.143626225726	0.0	51720.822918669495	51720.82291866949	51720.822918669495	0.0	12497.596616035378	0.0	11920.784464526052	62103.441645837345	322245.721976543	0.0	44991.34781772736	0.0	44991.34781772736	322245.721976543	367237.0697942704	0.0	5191.309363583926	372428.37915785424	0.0	0.0	0.0	491059.4116516055	0.0
SB071017TAWCSCB32D10BR1TR1I392	376.95545643023183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102531.88414902304	102908.83960545328	19161.902368536783	0.0	19161.902368536783	22931.456932839104	14135.829616133693	0.0	0.0	13758.87415970346	37067.2865489728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	691.0850034554251	0.0	3518.250926682164	942.3886410755797	0.0	0.0	0.0	942.3886410755797	0.0	502.60727524030915	0.0	0.0	502.60727524030915	0.0	0.0	0.0	34051.642897530946	735125.9659483571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	691.085003455425	0.0	0.0	0.0	691.085003455425	0.0	0.0	0.0	0.0	45988.56568448828	46365.521140918514	0.0	0.0	4334.987748947666	11685.619149337188	4334.987748947666	0.0	4774.769114782936	0.0	1821.9513727461206	12125.400515172456	72249.79581579444	0.0	8167.368222655024	0.0	8167.368222655024	72249.79581579444	80417.16403844947	0.0	0.0	80417.16403844945	0.0	0.0	0.0	863667.7765910662	0.0
SB071017TAWCSCB33CD5BR1TR1I388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47441.4623708504	47441.4623708504	6541.541847527053	0.0	6541.541847527053	2323.1643944488596	0.0	0.0	0.0	0.0	2323.1643944488596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1161.5821972244298	183.4077153512258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183102.0358256404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	366.8154307024516	0.0	0.0	0.0	5991.318701473376	0.0	0.0	0.0	0.0	33624.74781439139	33624.74781439139	0.0	0.0	0.0	0.0	0.0	0.0	15161.704469034665	0.0	4829.7365042489455	79965.76389313444	632573.2102463776	0.0	22253.469462615394	0.0	22253.469462615394	632573.2102463776	654826.6797089931	0.0	0.0	654826.6797089931	0.0	0.0	0.0	230543.4981964908	0.0
SB071017TAWCSCB22D11BR2TR1I390	29970.564624029976	624.3867630006243	0.0	0.0	356.79243600035676	0.0	356.79243600035676	981.179199000981	103648.20265810363	133618.7672821336	138078.6727321381	23815.895103023813	161894.5678351619	43528.67719204353	11952.54660601195	0.0	1070.3773080010703	17482.82936401748	61011.50655606101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1159.5754170011596	1159.5754170011596	1159.5754170011596	1159.5754170011596	0.0	0.0	356.79243600035676	18374.810454018374	0.0	0.0	1159.5754170011596	1070.3773080010703	0.0	445.990545000446	713.5848720007135	713.5848720007135	1783.9621800017837	0.0	0.0	0.0	31308.536259031305	197663.00954419764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4638.3016680046385	0.0	0.0	0.0	5173.490322005174	0.0	0.0	0.0	802.7829810008028	0.0	29970.56462402997	5351.886540005352	0.0	30505.753278030505	44153.063955044156	30505.753278030505	0.0	7671.037374007671	1337.971635001338	16769.24449201677	59941.129248059944	346177.86102934624	0.0	4459.90545000446	0.0	4459.90545000446	346177.86102934624	350637.7664793506	0.0	9454.999554009455	360092.76603336015	0.0	7314.244938007315	0.0	359289.9830523593	0.0
SB071017TAWCSCB42CD26BR1TR1I395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70376.93200562037	70376.93200562037	109902.8651719714	0.0	109902.8651719714	70865.66070010385	6475.655201906042	0.0	1405.0949966399903	6720.01954914778	77341.3159020099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3726.556295436496	3298.918687763455	0.0	0.0	0.0	0.0	0.0	5620.37998655996	0.0	6353.473028285172	6353.473028285172	0.0	0.0	0.0	25536.074286761563	275765.16586230067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6964.383896389516	0.0	0.0	0.0	0.0	37021.19860712322	37021.19860712322	427.6376076730405	1160.7306493982528	1588.3682570712933	1588.3682570712933	1588.3682570712933	1160.7306493982528	1405.0949966399903	0.0	18632.78147718248	3909.829555867799	135500.0305455434	0.0	286395.0149673163	0.0	286395.0149673163	135500.0305455434	421895.04551285965	0.0	0.0	421895.04551285965	0.0	0.0	0.0	368623.6178141609	0.0
SB071017TAWCSCB43CD27BR1TR1I396	283.5672763363108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54444.91705657167	54728.48433290798	156907.2262394253	283.5672763363108	157190.79351576162	57422.37345810294	4442.553995935536	0.0	3119.2400396994185	7372.7491847440815	63897.15960111537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1843.1872961860201	1843.1872961860201	1843.1872961860201	1843.1872961860201	0.0	0.0	2646.627912472234	9830.33224632544	0.0	0.0	1843.1872961860201	0.0	0.0	11531.735904343304	0.0	8696.063140980197	13422.184413252044	0.0	0.0	0.0	17911.999621910298	334609.38607684674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1795.926083463302	0.0	0.0	0.0	7230.965546575926	0.0	0.0	0.0	2457.58306158136	35209.603478425255	35493.170754761566	330.82848905902927	472.61212722718466	9877.59345904816	10539.250437166218	9877.59345904816	897.9630417316508	4442.553995935536	0.0	19424.35842903729	11153.646202561558	120752.39850654567	0.0	208894.56023441564	0.0	208894.56023441564	120752.39850654567	329646.95874096133	0.0	0.0	329646.95874096133	0.0	897.9630417316507	0.0	405926.5560754289	0.0
SB071017TAWCSCB44D5BR1TR1I387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30146.383883279384	30146.383883279384	1739.2144548045799	0.0	1739.2144548045799	289.8690758007633	0.0	0.0	0.0	0.0	289.8690758007633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.93453790038168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.71331948403304	189550.2198173825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458.9593700178753	0.0	0.0	0.0	0.0	42924.7789748297	42924.7789748297	144.93453790038168	0.0	144.93453790038168	144.93453790038168	144.93453790038168	0.0	8478.670467172327	0.0	24759.650224648532	137422.09768587857	605971.3029614957	0.0	1183.6320595197835	0.0	1183.6320595197835	605971.3029614957	607154.9350210155	0.0	0.0	607154.9350210155	0.0	0.0	0.0	219696.6037006619	0.0
SB071017TAWCSCB33CD24BR1TR1I393	708.1174438687393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35544.0414507772	36252.15889464594	1658.0310880829015	69.0846286701209	1727.1157167530225	39205.52677029361	2107.0811744386874	1951.6407599309155	915.371329879102	2487.046632124352	41830.74265975821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	431.7789291882556	431.7789291882556	431.7789291882556	431.7789291882556	0.0	0.0	4127.806563039723	3143.3506044905007	0.0	0.0	431.7789291882556	138.1692573402418	0.0	1727.1157167530225	1951.6407599309155	2953.3678756476684	5647.668393782384	0.0	0.0	0.0	13955.094991364422	115474.95682210708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379.96545768566494	0.0	0.0	0.0	1036.2694300518135	0.0	0.0	0.0	431.7789291882556	16787.56476683938	17495.682210708117	483.5924006908463	587.2193436960276	2487.0466321243525	2573.4024179620033	2487.046632124352	690.846286701209	3005.181347150259	0.0	25250.43177892919	8341.968911917098	78842.83246977547	0.0	680000.0	0.0	680000.0	78842.83246977547	758842.8324697755	0.0	138.1692573402418	758981.0017271157	0.0	86.35578583765111	0.0	165077.72020725388	0.0
SB080717TAWCSCB61D11BR1TR1I447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75907.59075907592	75907.59075907592	96454.80677099968	0.0	96454.80677099968	70052.16650697328	0.0	0.0	958.1603321622484	0.0	70052.16650697328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.38677738741615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2555.094219099329	0.0	0.0	0.0	5961.886511231769	507718.5137868625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7452.35813903971	0.0	0.0	0.0	8304.05621207282	0.0	0.0	0.0	0.0	102949.00457787715	102949.00457787715	0.0	0.0	532.3112956456936	4152.0281060364105	532.3112956456936	0.0	11497.923985946982	0.0	16075.801128499947	51847.12019589056	156393.05866070476	0.0	10326.839135526456	0.0	10326.839135526456	156393.05866070476	166719.89779623123	0.0	0.0	166719.89779623123	0.0	0.0	0.0	584903.6516554881	0.0
SB080717TAWCSCB53D5BR1TR1I420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73507.0575461455	73507.0575461455	23778.501628664497	0.0	23778.501628664497	60369.16395222584	0.0	0.0	0.0	0.0	60369.16395222584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1520.0868621064062	212920.7383279045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1737.242128121607	0.0	0.0	0.0	1737.242128121607	0.0	0.0	0.0	0.0	73289.90228013029	73289.90228013029	0.0	0.0	0.0	1520.0868621064062	0.0	0.0	2605.8631921824103	0.0	3691.6395222584147	31378.935939196526	581324.6471226927	0.0	10423.452768729643	0.0	10423.452768729643	581324.6471226927	591748.0998914223	0.0	0.0	591748.0998914223	0.0	0.0	0.0	286427.79587404995	0.0
SB080717TAWCSCB54D25BR2TR1I437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56114.098667290156	56114.098667290156	31797.989244797755	0.0	31797.989244797755	4208.557400046762	0.0	0.0	0.0	0.0	4208.557400046762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	479074.11737198976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2338.087444470423	0.0	0.0	0.0	0.0	31797.989244797758	31797.989244797758	0.0	0.0	0.0	0.0	0.0	0.0	17769.464577975217	0.0	2104.278700023381	103109.65630114567	291325.69558101473	0.0	12158.0547112462	0.0	12158.0547112462	291325.69558101473	303483.75029226096	0.0	0.0	303483.7502922609	0.0	0.0	0.0	535188.2160392798	0.0
